20231200|000000|1|0001|1|06|020104020|1||||||||PZA|1|4.00|25.27|152.64|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020104020|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|152.64|1|
20231200|000000|1|0001|1|06|020104023|1||||||||JGO|1|1.00|94.40|94.40|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020104023|1||||||||JGO|1|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|94.40|1|
20231200|000000|1|0001|1|06|020104027|1||||||||PZA|1|10.00|9.09|90.90|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020104027|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|10.00|0.00|90.90|1|
20231200|000000|1|0001|1|06|020104028|1||||||||PZA|1|0.00|6.61|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|020029|1|0001|1|06|020104028|1||19/12/2023|01|AL028|0029|02|ING. POR COMPRA|PZA|1|6.00|67.12|402.72|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020104028|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020104032|1||||||||PZA|1|47.00|3.54|882.84|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050056|1|0001|1|06|020104032|1||07/12/2023|06|020,21,23|0056|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|4.00|3.54|14.17|0.00|0.00|0.00|1|
20231200|050093|1|0001|1|06|020104032|1||14/12/2023|06|0029|0093|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|3.54|3.54|0.00|0.00|0.00|1|
20231200|050127|1|0001|1|06|020104032|1||20/12/2023|06|035|0127|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|2.00|3.54|7.08|0.00|0.00|0.00|1|
20231200|050135|1|0001|1|06|020104032|1||21/12/2023|06|0039|0135|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|3.54|3.54|0.00|0.00|0.00|1|
20231200|050154|1|0001|1|06|020104032|1||26/12/2023|06|043|0154|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|3.54|3.54|0.00|0.00|0.00|1|
